RunDate,RunOrder,Sample,AnthoWell,Label_ID,Plot,Block,Entry,Name,Harvest_Date,Brix,Notes,Mass(g),InitialTitro,CorrectedTitro,Titro1,Titro2,Brix1,Brix2,Brix3,Antho
20241014,1692,137,A08,"2430,2,93C226P001,20240606",2430,2,93C226P001,93C226P001,20240606,7.5,PM Run,5,0.78,0.78,0.78,,7.5,,,
20241014,1693,138,B08,"2251,2,20B330P092,20240606",2251,2,20B330P092,20B330P092,20240606,10.2,PM Run,5,0.71,0.71,0.71,,10.2,,,
20241014,1694,139,C08,"2434,2,,20240606",2434,2,12.115-10,,20240606,13.4,PM Run,5,0.77,0.77,0.77,,13.4,,,
20241014,1695,140,D08,"2429,2,17C721P606,20240606",2429,2,17C721P606,17C721P606,20240606,12.6,PM Run,5,0.88,0.88,0.88,,12.6,,,
20241014,1696,141,E08,"2256,2,20B288P103,20240606",2256,2,20B288P103,20B288P103,20240606,5.1,PM Run,5,0.76,0.76,0.76,,5.1,,,
20241014,1697,142,F08,"2255,2,20B251P041,20240606",2255,2,20B251P041,20B251P041,20240606,6.4,PM Run,5,0.65,0.65,0.65,,6.4,,,
20241014,1698,143,G08,"2020,2,20C974P012,20240606",2020,2,20C974P012,20C974P012,20240606,5.1,PM Run,5,0.41,0.41,0.41,,5.1,,,
20241014,1699,144,H08,"2018,2,,20240606",2018,2,17.72-89,,20240606,6.2,PM Run,5,0.75,0.75,0.75,,6.2,,,
20241014,1700,145,A09,"2221,2,18B104P002,20240606",2221,2,18B104P002,18B104P002,20240606,9.6,PM Run,5,0.67,0.67,0.67,,9.6,,,
20241014,1701,146,B09,"2427,2,08C182P002,20240606",2427,2,08C182P002,08C182P002,20240606,10.8,PM Run,5,0.7,0.7,0.7,,10.8,,,
20241014,1702,147,C09,"2004,2,20B239P009,20240606",2004,2,20B239P009,20B239P009,20240606,8.2,PM Run,5,0.82,0.82,0.82,,8.2,,,
20241014,1703,148,D09,"2019,2,UCD_Moxie,20240606",2019,2,11C141P001,UCD_Moxie,20240606,9.2,PM Run,5,0.43,0.43,0.43,,9.2,,,
20241014,1704,149,E09,"2163,2,16C001P021,20240606",2163,2,16C001P021,16C001P021,20240606,9.2,PM Run,5,0.71,0.71,0.71,,9.2,,,
20241014,1705,150,F09,"2117,2,18A434P038,20240606",2117,2,18A434P038,18A434P038,20240606,8,PM Run,5,1.03,1.03,1.03,,8,,,
20241014,1706,151,G09,"2250,2,Primella,20240606",2250,2,PI551422,Primella,20240606,9.3,PM Run,5,0.96,0.96,0.96,,9.3,,,
20241014,1707,152,H09,"2254,2,Pelican,20240606",2254,2,PI637960,Pelican,20240606,7.4,PM Run,5,0.78,0.78,0.78,,7.4,,,
20241014,1708,153,A10,"2116,2,18C347P034,20240606",2116,2,18C347P034,18C347P034,20240606,11.8,PM Run,5,0.85,0.85,0.85,,11.8,,,
20241014,1709,154,B10,"2248,2,20C442P003,20240606",2248,2,20C442P003,20C442P003,20240606,7.6,PM Run,5,0.64,0.64,0.64,,7.6,,,
20241014,1710,155,C10,"2211,2,Monterey,20240606",2211,2,01C132P003,Monterey,20240606,7.4,PM Run,5,0.62,0.62,0.62,,7.4,,,
20241014,1711,156,D10,"2108,2,08C131P003,20240606",2108,2,08C131P003,08C131P003,20240606,7,PM Run,5,0.66,0.66,0.66,,7,,,
20241014,1712,157,E10,"2224,2,,20240606",2224,2,Pearl 66,,20240606,9.5,4.0 grams,4,0.44,0.55,0.44,,9.5,,,
20241014,1713,158,F10,"2073,2,,20240606",2073,2,22.99-3,,20240606,6.8,PM Run,5,0.62,0.62,0.62,,6.8,,,
20241014,1714,159,G10,"2160,2,17C254P605,20240606",2160,2,17C254P605,17C254P605,20240606,4.6,PM Run,5,0.6,0.6,0.6,,4.6,,,
20241014,1715,160,H10,"2008,2,09C103P002,20240606",2008,2,09C103P002,09C103P002,20240606,7.4,PM Run,5,0.72,0.72,0.72,,7.4,,,
20241015,1716,1,A01,"3054,3,17C222P674,20240607",3054,3,17C222P674,17C222P674,20240607,10.7,AM Run,5,0.73,0.73,0.73,,10.7,,,
20241015,1717,2,B01,"3034,3,19B014P015,20240607",3034,3,19B014P015,19B014P015,20240607,5.3,AM Run,5,0.57,0.57,0.57,,5.3,,,
20241015,1718,3,C01,"3304,3,,20240607",3304,3,Beauty,,20240607,8.5,AM Run,5,0.67,0.67,0.67,,8.5,,,
20241015,1719,4,D01,"3414,3,18A434P038,20240607",3414,3,18A434P038,18A434P038,20240607,8.7,AM Run,5,0.85,0.85,0.85,,8.7,,,
20241015,1720,5,E01,"3114,3,17C286P666,20240607",3114,3,17C286P666,17C286P666,20240607,6.7,AM Run,5,0.62,0.62,0.62,,6.7,,,
20241015,1721,6,F01,"3410,3,12C189P001,20240607",3410,3,12C189P001,12C189P001,20240607,5.7,AM Run,5,0.72,0.72,0.72,,5.7,,,
20241015,1722,7,G01,"3002,3,,20240607",3002,3,21.99-20,,20240607,11.7,AM Run,5,0.61,0.61,0.61,,11.7,,,
20241015,1723,8,H01,"3111,3,12C024P614,20240607",3111,3,12C024P614,12C024P614,20240607,7,AM Run,5,0.66,0.66,0.66,,7,,,
20241015,1724,9,A02,"3052,3,Albritton,20240607",3052,3,PI551435,Albritton,20240607,8.1,AM Run,5,0.77,0.77,0.77,,8.1,,,
20241015,1725,10,B02,"3028,3,Capitola,20240607",3028,3,83C093P006,Capitola,20240607,6.8,AM Run,5,0.81,0.81,0.81,,6.8,,,
20241015,1726,11,C02,"3335,3,Camino_Real,20240607",3335,3,94C003P011,Camino_Real,20240607,6.8,AM Run,5,0.62,0.62,0.62,,6.8,,,
20241015,1727,12,D02,"3265,3,20B345P016,20240607",3265,3,20B345P016,20B345P016,20240607,7.6,AM Run,5,0.53,0.53,0.53,,7.6,,,
20241015,1728,13,E02,"3084,3,20C495P007,20240607",3084,3,20C495P007,20C495P007,20240607,5,AM Run,5,0.6,0.6,0.6,,5,,,
20241015,1729,14,F02,"3138,3,,20240607",3138,3,12.97-46,,20240607,9.1,AM Run,5,0.62,0.62,0.62,,9.1,,,
20241015,1730,15,G02,"3384,3,UCD_Mojo,20240607",3384,3,12C166P002,UCD_Mojo,20240607,6.3,AM Run,5,0.46,0.46,0.46,,6.3,,,
20241015,1731,16,H02,"3303,3,20C384P017,20240607",3303,3,20C384P017,20C384P017,20240607,8,AM Run,5,0.95,0.95,0.95,,8,,,
20241015,1732,17,A03,"3035,3,20B315P082,20240607",3035,3,20B315P082,20B315P082,20240607,6.9,AM Run,5,0.94,0.94,0.94,,6.9,,,
20241015,1733,18,B03,"3258,3,18C779P035,20240607",3258,3,18C779P035,18C779P035,20240607,5.5,AM Run,5,0.66,0.66,0.66,,5.5,,,
20241015,1734,19,C03,"3347,3,Grenada,20240607",3347,3,08C055P002,Grenada,20240607,9.2,AM Run,5,0.55,0.55,0.55,,9.2,,,
20241015,1735,20,D03,"3348,3,Fronteras,20240607",3348,3,08C132P608,Fronteras,20240607,6.7,AM Run,5,0.59,0.59,0.59,,6.7,,,
20241015,1736,21,E03,"3038,3,UCD_Victor,20240607",3038,3,11C057P001,UCD_Victor,20240607,6.3,AM Run,5,0.52,0.52,0.52,,6.3,,,
20241015,1737,22,F03,"3171,3,20B341P034,20240607",3171,3,20B341P034,20B341P034,20240607,6.8,AM Run,5,0.72,0.72,0.72,,6.8,,,
20241015,1738,23,G03,"3305,3,19C198P003,20240607",3305,3,19C198P003,19C198P003,20240607,7.1,AM Run,5,0.72,0.72,0.72,,7.1,,,
20241015,1739,24,H03,"3306,3,Albion,20240607",3306,3,97C117P003,Albion,20240607,9.6,AM Run,5,1,1,1,,9.6,,,
20241015,1740,25,A04,"3091,3,16C565P002,20240607",3091,3,16C565P002,16C565P002,20240607,4.3,AM Run,5,0.54,0.54,0.54,,4.3,,,
20241015,1741,26,B04,"3213,3,20B284P094,20240607",3213,3,20B284P094,20B284P094,20240607,7,AM Run,5,0.75,0.75,0.75,,7,,,
20241015,1742,27,C04,"3059,3,18C347P065,20240607",3059,3,18C347P065,18C347P065,20240607,6.1,AM Run,5,0.88,0.88,0.88,,6.1,,,
20241015,1743,28,D04,"3093,3,18C862P768,20240607",3093,3,18C862P768,18C862P768,20240607,9.3,AM Run,5,0.98,0.98,0.98,,9.3,,,
20241015,1744,29,E04,"3266,3,69C072P102,20240607",3266,3,69C072P102,69C072P102,20240607,6.7,AM Run,5,0.91,0.91,0.91,,6.7,,,
20241015,1745,30,F04,"3090,3,,20240607",3090,3,Elyana,,20240607,7.6,AM Run,5,0.55,0.55,0.55,,7.6,,,
20241015,1746,31,G04,"3263,3,Redgauntlet,20240607",3263,3,PI551530,Redgauntlet,20240607,6.8,AM Run,5,0.91,0.91,0.91,,6.8,,,
20241015,1747,32,H04,"3259,3,20C424P016,20240607",3259,3,20C424P016,20C424P016,20240607,6.4,AM Run,5,0.55,0.55,0.55,,6.4,,,
20241015,1748,33,A05,"3260,3,20C420P052,20240607",3260,3,20C420P052,20C420P052,20240607,4.9,AM Run,5,0.79,0.79,0.79,,4.9,,,
20241015,1749,34,B05,"3088,3,Selva,20240607",3088,3,75C071P107,Selva,20240607,7.1,AM Run,5,0.57,0.57,0.57,,7.1,,,
20241015,1750,35,C05,"3336,3,20C457P002,20240607",3336,3,20C457P002,20C457P002,20240607,5.6,AM Run,5,0.54,0.54,0.54,,5.6,,,
20241015,1751,36,D05,"3383,3,20B263P047,20240607",3383,3,20B263P047,20B263P047,20240607,8.3,AM Run,5,0.73,0.73,0.73,,8.3,,,
20241015,1752,37,E05,"3070,3,Vystavochnaya,20240607",3070,3,PI616597,Vystavochnaya,20240607,8,AM Run,5,1.06,1.06,1.06,,8,,,
20241015,1753,38,F05,"3343,3,20C383P007,20240607",3343,3,20C383P007,20C383P007,20240607,10.1,AM Run,5,0.81,0.81,0.81,,10.1,,,
20241015,1754,39,G05,"3060,3,Tahoe,20240607",3060,3,36C027P006,Tahoe,20240607,8.1,AM Run,5,0.76,0.76,0.76,,8.1,,,
20241015,1755,40,H05,"3398,3,UC_Monarch,20240607",3398,3,17C138P021,UC_Monarch,20240607,5.5,AM Run,5,0.47,0.47,0.47,,5.5,,,
20241015,1756,41,A06,"3067,3,19B087P016,20240607",3067,3,19B087P016,19B087P016,20240607,14.5,AM Run,5,0.54,0.54,0.54,,14.5,,,
20241015,1758,43,C06,"3244,3,19C133P035,20240607",3244,3,19C133P035,19C133P035,20240607,7.2,AM Run,5,0.67,0.67,0.67,,7.2,,,
20241015,1759,44,D06,"3215,3,,20240607",3215,3,16.33-8,,20240607,6.4,AM Run,5,0.48,0.48,0.48,,6.4,,,
20241015,1760,45,E06,"3007,3,,20240607",3007,3,15.103-37,,20240607,6.5,AM Run,5,0.39,0.39,0.39,,6.5,,,
20241015,1761,46,F06,"3396,3,12C089P002,20240607",3396,3,12C089P002,12C089P002,20240607,10,AM Run,5,0.71,0.71,0.71,,10,,,
20241015,1762,47,G06,"3172,3,17C142P063,20240607",3172,3,17C142P063,17C142P063,20240607,7.2,AM Run,5,0.8,0.8,0.8,,7.2,,,
20241015,1763,48,H06,"3089,3,19C163P013,20240607",3089,3,19C163P013,19C163P013,20240607,6.1,AM Run,5,0.63,0.63,0.63,,6.1,,,
20241015,1764,49,A07,"3032,3,Ourown,20240607",3032,3,PI551480,Ourown,20240607,8.2,AM Run,5,0.73,0.73,0.73,,8.2,,,
20241015,1765,50,B07,"3293,3,18C872P853,20240607",3293,3,18C872P853,18C872P853,20240607,6.6,AM Run,5,0.57,0.57,0.57,,6.6,,,
20241015,1766,51,C07,"3048,3,18A917P739,20240607",3048,3,18A917P739,18A917P739,20240607,8.8,AM Run,5,0.89,0.89,0.89,,8.8,,,
20241015,1767,52,D07,"3238,3,20C436P035,20240607",3238,3,20C436P035,20C436P035,20240607,6.8,AM Run,5,0.67,0.67,0.67,,6.8,,,
20241015,1768,53,E07,"3099,3,93C226P002,20240607",3099,3,93C226P002,93C226P002,20240607,7,AM Run,5,0.55,0.55,0.55,,7,,,
20241015,1769,54,F07,"3077,3,12C143P001,20240607",3077,3,12C143P001,12C143P001,20240607,5.9,AM Run,5,0.63,0.63,0.63,,5.9,,,
20241015,1770,55,G07,"3196,3,17C304P063,20240607",3196,3,17C304P063,17C304P063,20240607,8.5,AM Run,5,0.59,0.59,0.59,,8.5,,,
20241015,1771,56,H07,"3006,3,12C169P003,20240607",3006,3,12C169P003,12C169P003,20240607,8.1,AM Run,5,0.67,0.67,0.67,,8.1,,,
20241015,1772,57,A08,"3005,3,19C190P016,20240607",3005,3,19C190P016,19C190P016,20240607,7.2,AM Run,5,0.65,0.65,0.65,,7.2,,,
20241015,1773,58,B08,"3405,3,Aromas,20240607",3405,3,91C248P003,Aromas,20240607,6.8,AM Run,5,0.68,0.68,0.68,,6.8,,,
20241015,1774,59,C08,"3045,3,Sunset,20240607",3045,3,85C022P001,Sunset,20240607,7.1,AM Run,5,0.81,0.81,0.81,,7.1,,,
20241015,1775,60,D08,"3140,3,19B051P016,20240607",3140,3,19B051P016,19B051P016,20240607,6,AM Run,5,0.56,0.56,0.56,,6,,,
20241015,1776,61,E08,"3126,3,19C155P035,20240607",3126,3,19C155P035,19C155P035,20240607,4.8,AM Run,5,0.51,0.51,0.51,,4.8,,,
20241015,1777,62,F08,"3379,3,Seascape,20240607",3379,3,83C049P001,Seascape,20240607,6.4,AM Run,5,0.72,0.72,0.72,,6.4,,,
20241015,1778,63,G08,"3294,3,19B063P002,20240607",3294,3,19B063P002,19B063P002,20240607,6.2,AM Run,5,0.54,0.54,0.54,,6.2,,,
20241015,1779,64,H08,"3203,3,20C384P009,20240607",3203,3,20C384P009,20C384P009,20240607,7.7,AM Run,5,0.58,0.58,0.58,,7.7,,,
20241015,1780,65,A09,"3340,3,,20240607",3340,3,22.98-21,,20240607,6.9,AM Run,5,0.79,0.79,0.79,,6.9,,,
20241015,1781,66,B09,"3064,3,Palomar,20240607",3064,3,00C259P002,Palomar,20240607,7.7,AM Run,5,0.63,0.63,0.63,,7.7,,,
20241015,1782,67,C09,"3200,3,19C213P014,20240607",3200,3,19C213P014,19C213P014,20240607,8.9,AM Run,5,0.63,0.63,0.63,,8.9,,,
20241015,1783,68,D09,"3375,3,Cabrillo,20240607",3375,3,08C181P001,Cabrillo,20240607,6.2,AM Run,5,0.65,0.65,0.65,,6.2,,,
20241015,1784,69,E09,"3066,3,Santana,20240607",3066,3,77C036P604,Santana,20240607,8.1,AM Run,5,0.66,0.66,0.66,,8.1,,,
20241015,1785,70,F09,"3205,3,20B316P005,20240607",3205,3,20B316P005,20B316P005,20240607,8.5,AM Run,5,0.46,0.46,0.46,,8.5,,,
20241015,1786,71,G09,"3071,3,11C055P004,20240607",3071,3,11C055P004,11C055P004,20240607,7.3,AM Run,5,0.7,0.7,0.7,,7.3,,,
20241015,1787,72,H09,"3073,3,Laguna,20240607",3073,3,88C066P616,Laguna,20240607,10.4,AM Run,5,0.52,0.52,0.52,,10.4,,,
20241015,1788,73,A10,"3074,3,12C008P002,20240607",3074,3,12C008P002,12C008P002,20240607,6.9,AM Run,5,0.44,0.44,0.44,,6.9,,,
20241015,1789,74,B10,"3144,3,20B251P110,20240607",3144,3,20B251P110,20B251P110,20240607,11.5,AM Run,5,0.78,0.78,0.78,,11.5,,,
20241015,1790,75,C10,"3368,3,NC_96_33_1,20240607",3368,3,PI616815,NC_96_33_1,20240607,8.6,AM Run,5,0.84,0.84,0.84,,8.6,,,
20241015,1791,76,D10,"3180,3,20B316P020,20240607",3180,3,20B316P020,20B316P020,20240607,9.4,AM Run,5,0.39,0.39,0.39,,9.4,,,
20241015,1792,77,E10,"3341,3,Linn,20240607",3341,3,PI551500,Linn,20240607,11.5,AM Run,5,1.95,1.95,1.95,,11.5,,,
20241015,1793,78,F10,"3189,3,18A910P740,20240607",3189,3,18A910P740,18A910P740,20240607,7.3,AM Run,5,0.76,0.76,0.76,,7.3,7.3,,
20241015,1794,79,G10,"3389,3,20C463P091,20240607",3389,3,20C463P091,20C463P091,20240607,7.3,AM Run,5,0.54,0.54,0.54,,7.3,,,
20241015,1795,80,H10,Real_3047,3047,3,19C149P014,,20240607,8.9,AM Run,5,0.72,0.72,0.72,,8.9,,,
20241015,1796,81,A01,"3385,3,,20240607",3385,3,Pearl 109,,20240607,8.4,PM Run,5,0.43,0.43,0.43,,8.4,,,
20241015,1797,82,B01,"3222,3,19B092P071,20240607",3222,3,19B092P071,19B092P071,20240607,6.5,PM Run,5,0.79,0.79,0.79,,6.5,,,
20241015,1798,83,C01,"3326,3,UCD_Valiant,20240607",3326,3,11C103P001,UCD_Valiant,20240607,7.1,PM Run,5,0.9,0.9,0.9,,7.1,,,
20241015,1799,84,D01,"3103,3,17C310P031,20240607",3103,3,17C310P031,17C310P031,20240607,10.4,PM Run,5,0.63,0.63,0.63,,10.4,,,
20241015,1800,85,E01,"3249,3,Gaviota,20240607",3249,3,91C248P002,Gaviota,20240607,10.2,PM Run,5,0.59,0.59,0.59,,10.2,,,
20241015,1801,86,F01,"3371,3,UCD_Royal_Royce,20240607",3371,3,08C123P001,UCD_Royal_Royce,20240607,5.8,PM Run,5,0.35,0.35,0.35,,5.8,,,
20241015,1802,87,G01,"3094,3,19C123P011,20240607",3094,3,19C123P011,19C123P011,20240607,7.3,PM Run,5,0.56,0.56,0.56,,7.3,,,
20241015,1803,88,H01,"3382,3,77C056P101,20240607",3382,3,77C056P101,77C056P101,20240607,8.6,PM Run,5,0.71,0.71,0.71,,8.6,,,
20241015,1804,89,A02,"3137,3,Glooscap,20240607",3137,3,PI551580,Glooscap,20240607,9.7,PM Run,5,0.83,0.83,0.83,,9.7,,,
20241015,1805,90,B02,"3192,3,19B034P013,20240607",3192,3,19B034P013,19B034P013,20240607,7.4,PM Run,5,0.67,0.67,0.67,,7.4,,,
20241015,1806,91,C02,"3378,3,17C224P011,20240607",3378,3,17C224P011,17C224P011,20240607,6.1,PM Run,5,0.53,0.53,0.53,,6.1,,,
20241015,1807,92,D02,"3374,3,20C479P003,20240607",3374,3,20C479P003,20C479P003,20240607,9,PM Run,5,0.83,0.83,0.83,,9,,,
20241015,1808,93,E02,"3043,3,UCD_Finn,20240607",3043,3,12C112P004,UCD_Finn,20240607,7.6,PM Run,5,0.49,0.49,0.49,,7.6,,,
20241015,1809,94,F02,"3188,3,03C132P003,20240607",3188,3,03C132P003,03C132P003,20240607,5.3,PM Run,5,0.55,0.55,0.55,,5.3,,,
20241015,1810,95,G02,"3181,3,,20240607",3181,3,17.40-176,,20240607,8.2,PM Run,5,0.94,0.94,0.94,,8.2,,,
20241015,1811,96,H02,"3101,3,18A875P755,20240607",3101,3,18A875P755,18A875P755,20240607,9,PM Run,5,1.19,1.19,1.19,,9,,,
20241015,1812,97,A03,"3049,3,UC_Eclipse,20240607",3049,3,17C242P023,UC_Eclipse,20240607,7.1,PM Run,5,0.65,0.65,0.65,,7.1,,,
20241015,1813,98,B03,"3139,3,18C347P075,20240607",3139,3,18C347P075,18C347P075,20240607,9.5,PM Run,5,1.11,1.11,1.11,,9.5,,,
20241015,1814,99,C03,"3227,3,64C028P018,20240607",3227,3,64C028P018,64C028P018,20240607,6.4,PM Run,5,0.59,0.59,0.59,,6.4,,,
20241015,1815,100,D03,"3145,3,,20240607",3145,3,17.20-51,,20240607,5.8,PM Run,5,0.56,0.56,0.56,,5.8,,,
20241015,1816,101,E03,"3083,3,,20240607",3083,3,22.96-1,,20240607,8.1,PM Run,5,0.53,0.53,0.53,,8.1,,,
20241015,1817,102,F03,"3373,3,,20240607",3373,3,22.99-3,,20240607,10.1,PM Run,5,0.59,0.59,0.59,,10.1,,,
20241015,1818,103,G03,"3342,3,12C104P004,20240607",3342,3,12C104P004,12C104P004,20240607,7.4,PM Run,5,0.63,0.63,0.63,,7.4,,,
20241015,1819,104,H03,"3187,3,17C222P696,20240607",3187,3,17C222P696,17C222P696,20240607,11.8,PM Run,5,0.79,0.79,0.79,,11.8,,,
20241015,1820,105,A04,"3068,3,72C271P105,20240607",3068,3,72C271P105,72C271P105,20240607,8.3,PM Run,5,0.68,0.68,0.68,,8.3,,,
20241015,1821,106,B04,"3353,3,18C347P083,20240607",3353,3,18C347P083,18C347P083,20240607,7.1,PM Run,5,0.8,0.8,0.8,,7.1,,,
20241015,1822,107,C04,"3317,3,Tillikum,20240607",3317,3,PI551832,Tillikum,20240607,10.7,PM Run,5,1.03,1.03,1.03,,10.7,,,
20241015,1823,108,D04,"3377,3,17C254P605,20240607",3377,3,17C254P605,17C254P605,20240607,6.6,PM Run,5,0.51,0.51,0.51,,6.6,,,
20241015,1824,109,E04,"3061,3,20C515P026,20240607",3061,3,20C515P026,20C515P026,20240607,5.5,PM Run,5,0.47,0.47,0.47,,5.5,,,
20241015,1825,110,F04,"3072,3,11C151P001,20240607",3072,3,11C151P001,11C151P001,20240607,8,PM Run,5,0.47,0.47,0.47,,8,,,
20241015,1826,111,G04,"3254,3,,20240607",3254,3,Northeaster,,20240607,9.6,PM Run,5,0.88,0.88,0.88,,9.6,,,
20241015,1827,112,H04,"3184,3,97C085P006,20240607",3184,3,97C085P006,97C085P006,20240607,11.2,PM Run,5,0.65,0.65,0.65,,11.2,,,
20241015,1828,113,A05,"3369,3,11C180P001,20240607",3369,3,11C180P001,11C180P001,20240607,8.3,PM Run,5,0.63,0.63,0.63,,8.3,,,
20241015,1829,114,B05,"3046,3,12C100P002,20240607",3046,3,12C100P002,12C100P002,20240607,8.7,PM Run,5,0.65,0.65,0.65,,8.7,,,
20241015,1830,115,C05,"3277,3,,20240607",3277,3,12.110-15,,20240607,6.1,PM Run,5,0.58,0.58,0.58,,6.1,,,
20241015,1831,116,D05,"3298,3,05C197P002,20240607",3298,3,05C197P002,05C197P002,20240607,8.9,PM Run,5,0.85,0.85,0.85,,8.9,,,
20241015,1832,117,E05,"3183,3,20C420P030,20240607",3183,3,20C420P030,20C420P030,20240607,8.2,PM Run,5,0.82,0.82,0.82,,8.2,,,
20241015,1833,118,F05,"3376,3,20B330P059,20240607",3376,3,20B330P059,20B330P059,20240607,9.2,PM Run,5,0.74,0.74,0.74,,9.2,,,
20241015,1834,119,G05,"3040,3,20B334P091,20240607",3040,3,20B334P091,20B334P091,20240607,7.5,PM Run,5,0.5,0.5,0.5,,7.5,,,
20241015,1835,120,H05,"3250,3,Douglas,20240607",3250,3,72C266P604,Douglas,20240607,8.2,PM Run,5,0.8,0.8,0.8,,8.2,,,
20241015,1836,121,A06,"3079,3,12C152P002,20240607",3079,3,12C152P002,12C152P002,20240607,6.6,PM Run,5,0.65,0.65,0.65,,6.6,,,
20241015,1837,122,B06,"3297,3,19B033P006,20240607",3297,3,19B033P006,19B033P006,20240607,5.1,PM Run,5,0.47,0.47,0.47,,5.1,,,
20241015,1838,123,C06,"3257,3,19B022P035,20240607",3257,3,19B022P035,19B022P035,20240607,10,PM Run,5,0.79,0.79,0.79,,10,,,
20241015,1839,124,D06,"3102,3,12C070P602,20240607",3102,3,12C070P602,12C070P602,20240607,6.5,PM Run,5,0.52,0.52,0.52,,6.5,,,
20241015,1840,125,E06,"3125,3,10C024P002,20240607",3125,3,10C024P002,10C024P002,20240607,5.3,PM Run,5,0.55,0.55,0.55,,5.3,,,
20241015,1841,126,F06,"3042,3,20B357P073,20240607",3042,3,20B357P073,20B357P073,20240607,7.4,PM Run,5,0.59,0.59,0.59,,7.4,,,
20241015,1842,127,G06,"3147,3,11C115P003,20240607",3147,3,11C115P003,11C115P003,20240607,10.3,PM Run,5,0.48,0.48,0.48,,10.3,,,
20241015,1843,128,H06,"3127,3,,20240607",3127,3,21.66-10,,20240607,6.3,PM Run,5,0.68,0.68,0.68,,6.3,,,
20241015,1844,129,A07,"3235,3,20B241P068,20240607",3235,3,20B241P068,20B241P068,20240607,6.4,PM Run,5,0.73,0.73,0.73,,6.4,6.4,,
20241015,1845,130,B07,"3195,3,16C108P060,20240607",3195,3,16C108P060,16C108P060,20240607,9.4,PM Run,5,0.42,0.42,0.42,,9.4,,,
20241015,1846,131,C07,"3129,3,01C080P602,20240607",3129,3,01C080P602,01C080P602,20240607,6,PM Run,5,0.53,0.53,0.53,,6,,,
20241015,1847,132,D07,"3406,3,19C161P043,20240607",3406,3,19C161P043,19C161P043,20240607,6.9,PM Run,5,0.54,0.54,0.54,,6.9,,,
20241015,1848,133,E07,"3065,3,12C147P002,20240607",3065,3,12C147P002,12C147P002,20240607,5,PM Run,5,0.77,0.77,0.77,,5,,,
20241015,1849,134,F07,"3402,3,04C018P004,20240607",3402,3,04C018P004,04C018P004,20240607,7.7,PM Run,5,0.57,0.57,0.57,,7.7,,,
20241015,1850,135,G07,"3424,3,Carlsbad,20240607",3424,3,88C070P613,Carlsbad,20240607,9.4,PM Run,5,0.7,0.7,0.7,,9.4,,,
20241015,1851,136,H07,"3318,3,Primella,20240607",3318,3,PI551422,Primella,20240607,12,PM Run,5,0.7,0.7,0.7,,12,,,
20241015,1852,137,A08,"3098,3,12C098P001,20240607",3098,3,12C098P001,12C098P001,20240607,6.2,PM Run,5,0.61,0.61,0.61,,6.2,,,
20241015,1853,138,B08,"3247,3,Petaluma,20240607",3247,3,08C020P602,Petaluma,20240607,9.3,PM Run,5,0.66,0.66,0.66,,9.3,,,
20241015,1854,139,C08,"3197,3,Parker,20240607",3197,3,77C030P605,Parker,20240607,7.4,PM Run,5,0.78,0.78,0.78,,7.4,,,
20241015,1855,140,D08,"3136,3,,20240607",3136,3,12.101-18,,20240607,12.3,3 g for titro,3,0.43,0.716666667,0.43,,12.3,,,
20241015,1856,141,E08,"3135,3,,20240607",3135,3,17.76-92,,20240607,6.2,PM Run,5,0.68,0.68,0.68,,6.2,,,
20241015,1857,142,F08,"3320,3,20B241P134,20240607",3320,3,20B241P134,20B241P134,20240607,7.7,PM Run,5,0.53,0.53,0.53,,7.7,,,
20241015,1858,143,G08,"3039,3,20C385P033,20240607",3039,3,20C385P033,20C385P033,20240607,10.3,PM Run,5,0.82,0.82,0.82,,10.3,,,
20241015,1859,144,H08,"3404,3,Aberdeen,20240607",3404,3,PI551630,Aberdeen,20240607,9,PM Run,5,0.9,0.9,0.9,,9,,,
20241015,1860,145,A09,"3179,3,,20240607",3179,3,12.115-10,,20240607,9.2,PM Run,5,0.66,0.66,0.66,,9.2,,,
20241015,1861,146,B09,"3123,3,19C163P047,20240607",3123,3,19C163P047,19C163P047,20240607,6.7,PM Run,5,0.7,0.7,0.7,,6.7,,,
20241015,1862,147,C09,"3001,3,Madame_Moutot,20240607",3001,3,PI551632,Madame_Moutot,20240607,12.6,PM Run,5,0.87,0.87,0.87,,12.6,,,
20241015,1863,148,D09,"3323,3,20C916P020,20240607",3323,3,20C916P020,20C916P020,20240607,7.5,PM Run,5,0.5,0.5,0.5,,7.5,,,
20241015,1864,149,E09,"3062,3,20B263P120,20240607",3062,3,20B263P120,20B263P120,20240607,8.3,PM Run,5,0.97,0.97,0.97,,8.3,,,
20241015,1865,150,F09,"3208,3,18B004P007,20240607",3208,3,18B004P007,18B004P007,20240607,11,PM Run,5,0.58,0.58,0.58,,11,,,
20241015,1866,151,G09,"3132,3,03C102P002,20240607",3132,3,03C102P002,03C102P002,20240607,7.1,PM Run,5,0.7,0.7,0.7,,7.1,,,
20241015,1867,152,H09,"3182,3,Freja,20240607",3182,3,PI551628,Freja,20240607,8.5,PM Run,5,0.93,0.93,0.93,,8.5,,,
20241015,1868,153,A10,"3229,3,11C020P001,20240607",3229,3,11C020P001,11C020P001,20240607,12.4,PM Run,5,0.86,0.86,0.86,,12.4,,,
20241015,1869,154,B10,"3319,3,Robinson,20240607",3319,3,PI551441,Robinson,20240607,9.4,PM Run,5,0.79,0.79,0.79,,9.4,,,
