Disease,DatePictureTaken,TrayID,Position,Score,Ryzopus,HarvestDate,BerryLoc,HarvestPeriod,Entry,Block
N,20240609,N015,12,2,NA,20240606,4,Harvest2,35C093P011,2
N,20240609,N015,13,3,NA,20240606,5,Harvest2,08C181P001,2
N,20240609,N015,14,5,NA,20240606,5,Harvest2,08C181P001,2
N,20240609,N015,15,4,NA,20240606,5,Harvest2,08C181P001,2
N,20240609,N015,18,5,1,20240606,6,Harvest2,64C028P018,2
N,20240609,N015,19,5,1,20240606,7,Harvest2,19B092P044,2
N,20240609,N015,20,3,1,20240606,7,Harvest2,19B092P044,2
N,20240609,N015,21,5,NA,20240606,7,Harvest2,19B092P044,2
N,20240609,N015,22,4,NA,20240606,8,Harvest2,77C030P605,2
N,20240609,N015,23,3,NA,20240606,8,Harvest2,77C030P605,2
N,20240609,N015,24,4,1,20240606,8,Harvest2,77C030P605,2
N,20240609,N015,25,5,1,20240606,9,Harvest2,14.61-80,2
N,20240609,N015,26,5,NA,20240606,9,Harvest2,14.61-80,2
N,20240609,N015,27,5,NA,20240606,9,Harvest2,14.61-80,2
N,20240609,N015,28,5,1,20240606,10,Harvest2,18C355P008,2
N,20240609,N015,29,3,NA,20240606,10,Harvest2,18C355P008,2
N,20240609,N070,1,2,NA,20240606,1,Harvest2,05C148P002,2
N,20240609,N070,2,3,NA,20240606,1,Harvest2,05C148P002,2
N,20240609,N070,4,4,NA,20240606,2,Harvest2,18B104P002,2
N,20240609,N070,6,4,NA,20240606,2,Harvest2,18B104P002,2
N,20240609,N070,7,3,NA,20240606,3,Harvest2,19B092P071,2
N,20240609,N070,8,3,NA,20240606,3,Harvest2,19B092P071,2
N,20240609,N070,11,2,NA,20240606,4,Harvest2,19C164P045,2
N,20240609,N070,12,2,1,20240606,4,Harvest2,19C164P045,2
N,20240609,N070,13,2,NA,20240606,5,Harvest2,75C034P105,2
N,20240609,N070,14,3,NA,20240606,5,Harvest2,75C034P105,2
N,20240609,N070,15,1,NA,20240606,5,Harvest2,75C034P105,2
N,20240609,N070,16,2,NA,20240606,6,Harvest2,83C093P006,2
N,20240609,N070,17,2,NA,20240606,6,Harvest2,83C093P006,2
N,20240609,N070,18,2,NA,20240606,6,Harvest2,83C093P006,2
N,20240609,N070,19,1,NA,20240606,7,Harvest2,22.99-3,2
N,20240609,N070,20,2,NA,20240606,7,Harvest2,22.99-3,2
N,20240609,N070,21,2,NA,20240606,7,Harvest2,22.99-3,2
N,20240609,N070,22,2,NA,20240606,8,Harvest2,01C132P003,2
N,20240609,N070,23,2,NA,20240606,8,Harvest2,01C132P003,2
N,20240609,N070,24,2,NA,20240606,8,Harvest2,01C132P003,2
N,20240609,N070,26,3,NA,20240606,9,Harvest2,08C138P003,2
N,20240609,N070,28,5,NA,20240606,10,Harvest2,65C065P601,2
N,20240609,N103,1,2,NA,20240606,1,Harvest2,17.40-176,2
N,20240609,N103,2,4,NA,20240606,1,Harvest2,17.40-176,2
N,20240609,N103,3,3,NA,20240606,1,Harvest2,17.40-176,2
N,20240609,N103,4,3,NA,20240606,2,Harvest2,42C008P016,2
N,20240609,N103,5,2,NA,20240606,2,Harvest2,42C008P016,2
N,20240609,N103,7,3,NA,20240606,3,Harvest2,20C991P018,2
N,20240609,N103,8,3,NA,20240606,3,Harvest2,20C991P018,2
N,20240609,N103,9,3,NA,20240606,3,Harvest2,20C991P018,2
N,20240609,N103,10,2,NA,20240606,4,Harvest2,20B250P010,2
N,20240609,N103,11,4,NA,20240606,4,Harvest2,20B250P010,2
N,20240609,N103,14,4,NA,20240606,5,Harvest2,12C089P002,2
N,20240609,N103,16,3,NA,20240606,6,Harvest2,19C198P021,2
N,20240609,N103,17,2,1,20240606,6,Harvest2,19C198P021,2
N,20240609,N103,19,3,NA,20240606,7,Harvest2,97C117P003,2
N,20240609,N103,20,3,NA,20240606,7,Harvest2,97C117P003,2
N,20240609,N103,22,3,NA,20240606,8,Harvest2,20B298P028,2
N,20240609,N103,23,3,NA,20240606,8,Harvest2,20B298P028,2
N,20240609,N103,24,3,NA,20240606,8,Harvest2,20B298P028,2
N,20240609,N103,25,1,NA,20240606,9,Harvest2,PI551500,2
N,20240609,N103,27,3,NA,20240606,9,Harvest2,PI551500,2
N,20240609,N103,28,2,NA,20240606,10,Harvest2,17C139P045,2
N,20240609,N103,29,2,NA,20240606,10,Harvest2,17C139P045,2
N,20240609,N103,30,2,NA,20240606,10,Harvest2,17C139P045,2
N,20240609,N097,1,4,1,20240606,1,Harvest2,NA,NA
N,20240609,N097,2,3,NA,20240606,1,Harvest2,NA,NA
N,20240609,N097,4,4,NA,20240606,2,Harvest2,NA,NA
N,20240609,N097,5,2,NA,20240606,2,Harvest2,NA,NA
N,20240609,N097,6,2,NA,20240606,2,Harvest2,NA,NA
N,20240609,N097,8,4,NA,20240606,3,Harvest2,PI551396,2
N,20240609,N097,9,3,1,20240606,3,Harvest2,PI551396,2
N,20240609,N097,11,3,NA,20240606,4,Harvest2,20.49-122,2
N,20240609,N097,12,2,NA,20240606,4,Harvest2,20.49-122,2
N,20240609,N097,14,3,NA,20240606,5,Harvest2,20B338P002,2
N,20240609,N097,16,2,NA,20240606,6,Harvest2,20C479P003,2
N,20240609,N097,17,3,NA,20240606,6,Harvest2,20C479P003,2
N,20240609,N097,18,1,NA,20240606,6,Harvest2,20C479P003,2
N,20240609,N097,23,4,NA,20240606,8,Harvest2,11.134-27,2
N,20240609,N097,24,3,NA,20240606,8,Harvest2,11.134-27,2
N,20240609,N097,25,3,NA,20240606,9,Harvest2,08C131P003,2
N,20240609,N097,26,2,NA,20240606,9,Harvest2,08C131P003,2
N,20240609,N097,27,3,NA,20240606,9,Harvest2,08C131P003,2
N,20240609,N097,29,2,NA,20240606,10,Harvest2,19B063P023,2
N,20240609,N097,30,2,NA,20240606,10,Harvest2,19B063P023,2
N,20240609,N071,1,2,1,20240606,1,Harvest2,19C149P014,2
N,20240609,N071,3,2,NA,20240606,1,Harvest2,19C149P014,2
N,20240609,N071,4,2,NA,20240606,2,Harvest2,18C400P002,2
N,20240609,N071,5,2,NA,20240606,2,Harvest2,18C400P002,2
N,20240609,N071,7,5,NA,20240606,3,Harvest2,56S115P011,2
N,20240609,N071,8,4,NA,20240606,3,Harvest2,56S115P011,2
N,20240609,N071,9,3,NA,20240606,3,Harvest2,56S115P011,2
N,20240609,N071,10,5,1,20240606,4,Harvest2,PI551569,2
N,20240609,N071,11,4,1,20240606,4,Harvest2,PI551569,2
N,20240609,N071,12,3,NA,20240606,4,Harvest2,PI551569,2
N,20240609,N071,13,4,NA,20240606,5,Harvest2,11C195P003,2
N,20240609,N071,16,5,NA,20240606,6,Harvest2,05C197P002,2
N,20240609,N071,17,5,1,20240606,6,Harvest2,05C197P002,2
N,20240609,N071,18,4,1,20240606,6,Harvest2,05C197P002,2
N,20240609,N071,19,2,NA,20240606,7,Harvest2,FL_10-129,2
N,20240609,N071,20,2,NA,20240606,7,Harvest2,FL_10-129,2
N,20240609,N071,21,2,NA,20240606,7,Harvest2,FL_10-129,2
N,20240609,N071,22,4,NA,20240606,8,Harvest2,PI551428,2
N,20240609,N071,25,3,1,20240606,9,Harvest2,17C310P031,2
N,20240609,N071,26,3,1,20240606,9,Harvest2,17C310P031,2
N,20240609,N071,27,5,NA,20240606,9,Harvest2,17C310P031,2
N,20240609,N071,28,5,NA,20240606,10,Harvest2,17.34-17,2
N,20240609,N071,29,5,1,20240606,10,Harvest2,17.34-17,2
N,20240609,N071,30,5,NA,20240606,10,Harvest2,17.34-17,2
N,20240609,N120,1,3,1,20240606,1,Harvest2,19B081P058,2
N,20240609,N120,2,3,1,20240606,1,Harvest2,19B081P058,2
N,20240609,N120,4,3,1,20240606,2,Harvest2,20B304P033,2
N,20240609,N120,10,2,NA,20240606,4,Harvest2,20C424P024,2
N,20240609,N120,11,3,NA,20240606,4,Harvest2,20C424P024,2
N,20240609,N120,12,2,NA,20240606,4,Harvest2,20C424P024,2
N,20240609,N120,13,2,NA,20240606,5,Harvest2,12.97-46,2
N,20240609,N120,14,3,NA,20240606,5,Harvest2,12.97-46,2
N,20240609,N120,15,2,NA,20240606,5,Harvest2,12.97-46,2
N,20240609,N120,16,4,NA,20240606,6,Harvest2,97C209P001,2
N,20240609,N120,17,4,NA,20240606,6,Harvest2,97C209P001,2
N,20240609,N120,18,4,NA,20240606,6,Harvest2,97C209P001,2
N,20240609,N120,22,3,NA,20240606,8,Harvest2,18C370P017,2
N,20240609,N120,24,2,NA,20240606,8,Harvest2,18C370P017,2
N,20240609,N120,26,2,NA,20240606,9,Harvest2,PI551808,2
N,20240609,N120,27,2,NA,20240606,9,Harvest2,PI551808,2
N,20240609,N059,4,3,1,20240606,2,Harvest2,12C183P001,2
N,20240609,N059,9,2,NA,20240606,3,Harvest2,22.96-1,2
N,20240609,N059,11,2,NA,20240606,4,Harvest2,18C862P841,2
N,20240609,N059,12,2,NA,20240606,4,Harvest2,18C862P841,2
N,20240609,N059,14,4,NA,20240606,5,Harvest2,PI551480,2
N,20240609,N059,16,2,NA,20240606,6,Harvest2,20C916P020,2
N,20240609,N059,17,2,NA,20240606,6,Harvest2,20C916P020,2
N,20240609,N059,18,2,NA,20240606,6,Harvest2,20C916P020,2
N,20240609,N059,20,4,1,20240606,7,Harvest2,PI551842,2
N,20240609,N059,22,3,NA,20240606,8,Harvest2,03C132P003,2
N,20240609,N059,23,2,1,20240606,8,Harvest2,03C132P003,2
N,20240609,N059,24,3,NA,20240606,8,Harvest2,03C132P003,2
N,20240609,N059,25,3,1,20240606,9,Harvest2,PI551436,2
N,20240609,N059,26,2,NA,20240606,9,Harvest2,PI551436,2
N,20240609,N059,28,3,NA,20240606,10,Harvest2,22.82-10,2
N,20240609,N059,29,2,NA,20240606,10,Harvest2,22.82-10,2
N,20240609,N059,30,3,NA,20240606,10,Harvest2,22.82-10,2
N,20240609,N053,1,3,NA,20240606,1,Harvest2,MaradesBois,2
N,20240609,N053,2,1,NA,20240606,1,Harvest2,MaradesBois,2
N,20240609,N053,3,2,NA,20240606,1,Harvest2,MaradesBois,2
N,20240609,N053,4,3,1,20240606,2,Harvest2,20B239P017,2
N,20240609,N053,5,3,NA,20240606,2,Harvest2,20B239P017,2
N,20240609,N053,7,3,NA,20240606,3,Harvest2,20B241P134,2
N,20240609,N053,8,2,1,20240606,3,Harvest2,20B241P134,2
N,20240609,N053,9,2,NA,20240606,3,Harvest2,20B241P134,2
N,20240609,N053,10,2,NA,20240606,4,Harvest2,18B004P007,2
N,20240609,N053,11,4,NA,20240606,4,Harvest2,18B004P007,2
N,20240609,N053,12,2,NA,20240606,4,Harvest2,18B004P007,2
N,20240609,N053,13,3,NA,20240606,5,Harvest2,16C108P060,2
N,20240609,N053,15,3,NA,20240606,5,Harvest2,16C108P060,2
N,20240609,N053,16,3,NA,20240606,6,Harvest2,PI270464,2
N,20240609,N053,17,2,NA,20240606,6,Harvest2,PI270464,2
N,20240609,N053,18,3,NA,20240606,6,Harvest2,PI270464,2
N,20240609,N053,19,3,NA,20240606,7,Harvest2,20C379P025,2
N,20240609,N053,20,4,1,20240606,7,Harvest2,20C379P025,2
N,20240609,N053,29,3,NA,20240606,10,Harvest2,20C383P007,2
N,20240609,N053,30,4,1,20240606,10,Harvest2,20C383P007,2
N,20240609,N038,1,1,NA,20240606,1,Harvest2,Brilliance,2
N,20240609,N038,2,3,NA,20240606,1,Harvest2,Brilliance,2
N,20240609,N038,3,3,NA,20240606,1,Harvest2,Brilliance,2
N,20240609,N038,4,2,NA,20240606,2,Harvest2,20B345P023,2
N,20240609,N038,5,1,NA,20240606,2,Harvest2,20B345P023,2
N,20240609,N038,6,2,1,20240606,2,Harvest2,20B345P023,2
N,20240609,N038,7,2,NA,20240606,3,Harvest2,PI612497,2
N,20240609,N038,8,2,NA,20240606,3,Harvest2,PI612497,2
N,20240609,N038,9,3,NA,20240606,3,Harvest2,PI612497,2
N,20240609,N038,10,2,NA,20240606,4,Harvest2,19C155P035,2
N,20240609,N038,11,3,1,20240606,4,Harvest2,19C155P035,2
N,20240609,N038,12,2,1,20240606,4,Harvest2,19C155P035,2
N,20240609,N038,13,3,NA,20240606,5,Harvest2,53C009P002,2
N,20240609,N038,16,3,NA,20240606,6,Harvest2,19B061P027,2
N,20240609,N038,17,1,NA,20240606,6,Harvest2,19B061P027,2
N,20240609,N038,18,3,NA,20240606,6,Harvest2,19B061P027,2
N,20240609,N038,19,3,NA,20240606,7,Harvest2,12C014P001,2
N,20240609,N038,20,3,NA,20240606,7,Harvest2,12C014P001,2
N,20240609,N038,21,2,NA,20240606,7,Harvest2,12C014P001,2
N,20240609,N038,22,1,NA,20240606,8,Harvest2,19C213P014,2
N,20240609,N038,23,2,NA,20240606,8,Harvest2,19C213P014,2
N,20240609,N038,24,1,NA,20240606,8,Harvest2,19C213P014,2
N,20240609,N038,25,3,NA,20240606,9,Harvest2,PI551593,2
N,20240609,N038,26,5,NA,20240606,9,Harvest2,PI551593,2
N,20240609,N038,27,4,1,20240606,9,Harvest2,PI551593,2
N,20240609,N038,28,3,NA,20240606,10,Harvest2,04C018P004,2
N,20240609,N038,29,1,NA,20240606,10,Harvest2,04C018P004,2
N,20240609,N038,30,3,NA,20240606,10,Harvest2,04C018P004,2
N,20240609,N076,1,3,NA,20240606,1,Harvest2,17.17-127,2
N,20240609,N076,2,4,NA,20240606,1,Harvest2,17.17-127,2
N,20240609,N076,3,3,NA,20240606,1,Harvest2,17.17-127,2
N,20240609,N076,5,3,1,20240606,2,Harvest2,20B241P068,2
N,20240609,N076,6,2,NA,20240606,2,Harvest2,20B241P068,2
N,20240609,N076,7,2,1,20240606,3,Harvest2,08C132P003,2
N,20240609,N076,8,3,1,20240606,3,Harvest2,08C132P003,2
N,20240609,N076,9,2,NA,20240606,3,Harvest2,08C132P003,2
N,20240609,N076,10,3,1,20240606,4,Harvest2,11.128-8,2
N,20240609,N076,11,2,NA,20240606,4,Harvest2,11.128-8,2
N,20240609,N076,12,3,NA,20240606,4,Harvest2,11.128-8,2
N,20240609,N076,13,2,NA,20240606,5,Harvest2,57C004P001,2
N,20240609,N076,14,4,1,20240606,5,Harvest2,57C004P001,2
N,20240609,N076,15,3,NA,20240606,5,Harvest2,57C004P001,2
N,20240609,N076,16,3,NA,20240606,6,Harvest2,18C492P734,2
N,20240609,N076,17,3,NA,20240606,6,Harvest2,18C492P734,2
N,20240609,N076,18,2,1,20240606,6,Harvest2,18C492P734,2
N,20240609,N076,20,2,NA,20240606,7,Harvest2,18C347P083,2
N,20240609,N076,21,3,NA,20240606,7,Harvest2,18C347P083,2
N,20240609,N076,22,2,NA,20240606,8,Harvest2,97C086P001,2
N,20240609,N076,23,3,NA,20240606,8,Harvest2,97C086P001,2
N,20240609,N076,24,2,NA,20240606,8,Harvest2,97C086P001,2
N,20240609,N076,25,2,NA,20240606,9,Harvest2,18C407P012,2
N,20240609,N076,27,2,NA,20240606,9,Harvest2,18C407P012,2
N,20240609,N076,28,2,NA,20240606,10,Harvest2,20C436P035,2
N,20240609,N076,29,3,NA,20240606,10,Harvest2,20C436P035,2
N,20240609,N076,30,1,NA,20240606,10,Harvest2,20C436P035,2
N,20240609,N023,1,5,1,20240606,1,Harvest2,PI616597,2
N,20240609,N023,4,5,NA,20240606,2,Harvest2,17C138P062,2
N,20240609,N023,5,2,NA,20240606,2,Harvest2,17C138P062,2
N,20240609,N023,7,4,NA,20240606,3,Harvest2,12C070P602,2
N,20240609,N023,8,4,NA,20240606,3,Harvest2,12C070P602,2
N,20240609,N023,9,3,NA,20240606,3,Harvest2,12C070P602,2
N,20240609,N023,10,3,NA,20240606,4,Harvest2,77C084P103,2
N,20240609,N023,11,4,1,20240606,4,Harvest2,77C084P103,2
N,20240609,N023,12,4,1,20240606,4,Harvest2,77C084P103,2
N,20240609,N023,13,4,NA,20240606,5,Harvest2,12C169P003,2
N,20240609,N023,14,3,NA,20240606,5,Harvest2,12C169P003,2
N,20240609,N023,15,4,NA,20240606,5,Harvest2,12C169P003,2
N,20240609,N023,16,5,NA,20240606,6,Harvest2,07C148P001,2
N,20240609,N023,17,3,NA,20240606,6,Harvest2,07C148P001,2
N,20240609,N023,22,3,NA,20240606,8,Harvest2,12C100P002,2
N,20240609,N023,23,5,1,20240606,8,Harvest2,12C100P002,2
N,20240609,N023,24,4,NA,20240606,8,Harvest2,12C100P002,2
N,20240609,N023,25,2,NA,20240606,9,Harvest2,05C109P002,2
N,20240609,N023,26,2,1,20240606,9,Harvest2,05C109P002,2
N,20240609,N023,27,4,NA,20240606,9,Harvest2,05C109P002,2
N,20240609,N023,28,5,NA,20240606,10,Harvest2,18C779P035,2
N,20240609,N054,4,2,NA,20240606,2,Harvest2,20C511P007,2
N,20240609,N054,5,3,NA,20240606,2,Harvest2,20C511P007,2
N,20240609,N054,6,5,NA,20240606,2,Harvest2,20C511P007,2
N,20240609,N054,8,2,NA,20240606,3,Harvest2,PI551437,2
N,20240609,N054,9,5,NA,20240606,3,Harvest2,PI551437,2
N,20240609,N054,10,3,NA,20240606,4,Harvest2,17.76-92,2
N,20240609,N054,11,2,NA,20240606,4,Harvest2,17.76-92,2
N,20240609,N054,12,5,NA,20240606,4,Harvest2,17.76-92,2
N,20240609,N054,13,3,NA,20240606,5,Harvest2,20C409P016,2
N,20240609,N054,14,4,NA,20240606,5,Harvest2,20C409P016,2
N,20240609,N054,15,3,NA,20240606,5,Harvest2,20C409P016,2
N,20240609,N054,16,2,NA,20240606,6,Harvest2,72C271P105,2
N,20240609,N054,17,2,NA,20240606,6,Harvest2,72C271P105,2
N,20240609,N054,18,3,NA,20240606,6,Harvest2,72C271P105,2
N,20240609,N054,21,5,NA,20240606,7,Harvest2,19B033P006,2
N,20240609,N054,22,5,1,20240606,8,Harvest2,Northeaster,2
N,20240609,N054,23,5,NA,20240606,8,Harvest2,Northeaster,2
N,20240609,N054,25,5,NA,20240606,9,Harvest2,18A917P739,2
N,20240609,N054,26,5,1,20240606,9,Harvest2,18A917P739,2
N,20240609,N054,27,2,1,20240606,9,Harvest2,18A917P739,2
N,20240609,N054,28,5,NA,20240606,10,Harvest2,12.110-15,2
N,20240609,N054,29,5,NA,20240606,10,Harvest2,12.110-15,2
N,20240609,N054,30,2,NA,20240606,10,Harvest2,12.110-15,2
N,20240609,N024,3,3,1,20240606,1,Harvest2,20B284P094,2
N,20240609,N024,4,3,NA,20240606,2,Harvest2,22.98-30,2
N,20240609,N024,5,2,NA,20240606,2,Harvest2,22.98-30,2
N,20240609,N024,6,2,NA,20240606,2,Harvest2,22.98-30,2
N,20240609,N024,8,3,NA,20240606,3,Harvest2,19C154P045,2
N,20240609,N024,9,2,NA,20240606,3,Harvest2,19C154P045,2
N,20240609,N024,10,4,NA,20240606,4,Harvest2,20B239P005,2
N,20240609,N024,11,3,NA,20240606,4,Harvest2,20B239P005,2
N,20240609,N024,13,2,NA,20240606,5,Harvest2,17C222P696,2
N,20240609,N024,14,3,NA,20240606,5,Harvest2,17C222P696,2
N,20240609,N024,15,4,1,20240606,5,Harvest2,17C222P696,2
N,20240609,N024,17,4,NA,20240606,6,Harvest2,PI270471,2
N,20240609,N024,19,4,NA,20240606,7,Harvest2,20B316P005,2
N,20240609,N024,20,4,NA,20240606,7,Harvest2,20B316P005,2
N,20240609,N024,21,2,NA,20240606,7,Harvest2,20B316P005,2
N,20240609,N024,24,3,NA,20240606,8,Harvest2,20B251P029,2
N,20240609,N024,25,2,NA,20240606,9,Harvest2,PI551431,2
N,20240609,N024,26,3,NA,20240606,9,Harvest2,PI551431,2
N,20240609,N024,28,5,1,20240606,10,Harvest2,18C862P768,2
N,20240609,N024,29,4,NA,20240606,10,Harvest2,18C862P768,2
N,20240609,N021,1,5,1,20240606,1,Harvest2,92C338P001,2
N,20240609,N021,2,3,NA,20240606,1,Harvest2,92C338P001,2
N,20240609,N021,7,4,NA,20240606,3,Harvest2,81C043P603,2
N,20240609,N021,8,4,NA,20240606,3,Harvest2,81C043P603,2
N,20240609,N021,9,2,NA,20240606,3,Harvest2,81C043P603,2
N,20240609,N021,10,3,1,20240606,4,Harvest2,20B341P034,2
N,20240609,N021,11,4,NA,20240606,4,Harvest2,20B341P034,2
N,20240609,N021,12,3,NA,20240606,4,Harvest2,20B341P034,2
N,20240609,N021,13,3,NA,20240606,5,Harvest2,19B022P035,2
N,20240609,N021,14,4,NA,20240606,5,Harvest2,19B022P035,2
N,20240609,N021,17,3,NA,20240606,6,Harvest2,18C347P045,2
N,20240609,N021,18,3,NA,20240606,6,Harvest2,18C347P045,2
N,20240609,N021,19,4,NA,20240606,7,Harvest2,11C055P004,2
N,20240609,N021,20,3,NA,20240606,7,Harvest2,11C055P004,2
N,20240609,N021,21,2,1,20240606,7,Harvest2,11C055P004,2
N,20240609,N021,23,2,1,20240606,8,Harvest2,11C115P003,2
N,20240609,N021,24,4,NA,20240606,8,Harvest2,11C115P003,2
N,20240609,N021,25,1,NA,20240606,9,Harvest2,17C242P023,2
N,20240609,N021,26,4,NA,20240606,9,Harvest2,17C242P023,2
N,20240609,N021,29,2,1,20240606,10,Harvest2,19B014P015,2
N,20240609,N021,30,3,NA,20240606,10,Harvest2,19B014P015,2
N,20240609,N026,1,2,NA,20240606,1,Harvest2,20C384P017,2
N,20240609,N026,3,3,NA,20240606,1,Harvest2,20C384P017,2
N,20240609,N026,4,5,NA,20240606,2,Harvest2,18B204P013,2
N,20240609,N026,5,5,1,20240606,2,Harvest2,18B204P013,2
N,20240609,N026,7,2,NA,20240606,3,Harvest2,20B233P046,2
N,20240609,N026,10,4,NA,20240606,4,Harvest2,12.102-51,2
N,20240609,N026,11,4,NA,20240606,4,Harvest2,12.102-51,2
N,20240609,N026,12,5,1,20240606,4,Harvest2,12.102-51,2
N,20240609,N026,13,3,NA,20240606,5,Harvest2,19C207P020,2
N,20240609,N026,14,2,NA,20240606,5,Harvest2,19C207P020,2
N,20240609,N026,16,5,1,20240606,6,Harvest2,91C248P002,2
N,20240609,N026,17,5,1,20240606,6,Harvest2,91C248P002,2
N,20240609,N026,18,4,1,20240606,6,Harvest2,91C248P002,2
N,20240609,N026,19,3,NA,20240606,7,Harvest2,19B094P057,2
N,20240609,N026,20,4,NA,20240606,7,Harvest2,19B094P057,2
N,20240609,N026,21,4,NA,20240606,7,Harvest2,19B094P057,2
N,20240609,N026,22,2,1,20240606,8,Harvest2,18C430P006,2
N,20240609,N026,23,2,NA,20240606,8,Harvest2,18C430P006,2
N,20240609,N026,24,3,NA,20240606,8,Harvest2,18C430P006,2
N,20240609,N026,25,4,NA,20240606,9,Harvest2,18.5-61,2
N,20240609,N026,26,5,NA,20240606,9,Harvest2,18.5-61,2
N,20240609,N026,27,5,NA,20240606,9,Harvest2,18.5-61,2
N,20240609,N026,28,4,NA,20240606,10,Harvest2,16.33-8,2
N,20240609,N026,29,3,NA,20240606,10,Harvest2,16.33-8,2
N,20240609,N026,30,3,NA,20240606,10,Harvest2,16.33-8,2
N,20240609,N029,1,3,NA,20240606,1,Harvest2,91C248P006,2
N,20240609,N029,2,2,NA,20240606,1,Harvest2,91C248P006,2
N,20240609,N029,3,2,NA,20240606,1,Harvest2,91C248P006,2
N,20240609,N029,4,2,NA,20240606,2,Harvest2,36C027P006,2
N,20240609,N029,7,2,NA,20240606,3,Harvest2,10C127P001,2
N,20240609,N029,8,2,NA,20240606,3,Harvest2,10C127P001,2
N,20240609,N029,9,3,NA,20240606,3,Harvest2,10C127P001,2
N,20240609,N029,10,4,NA,20240606,4,Harvest2,20C935P006,2
N,20240609,N029,13,3,NA,20240606,5,Harvest2,17C142P063,2
N,20240609,N029,14,2,NA,20240606,5,Harvest2,17C142P063,2
N,20240609,N029,15,4,NA,20240606,5,Harvest2,17C142P063,2
N,20240609,N029,16,3,1,20240606,6,Harvest2,Beauty,2
N,20240609,N029,17,3,NA,20240606,6,Harvest2,Beauty,2
N,20240609,N029,19,2,NA,20240606,7,Harvest2,PI551407,2
N,20240609,N029,21,1,NA,20240606,7,Harvest2,PI551407,2
N,20240609,N029,25,3,NA,20240606,9,Harvest2,15.103-37,2
N,20240609,N029,26,3,NA,20240606,9,Harvest2,15.103-37,2
N,20240609,N029,28,3,NA,20240606,10,Harvest2,PI551919,2
N,20240609,N029,29,3,NA,20240606,10,Harvest2,PI551919,2
N,20240609,N029,30,3,NA,20240606,10,Harvest2,PI551919,2
N,20240609,N050,2,3,NA,20240606,1,Harvest2,12C024P614,2
N,20240609,N050,4,3,1,20240606,2,Harvest2,00C259P002,2
N,20240609,N050,5,4,NA,20240606,2,Harvest2,00C259P002,2
N,20240609,N050,6,3,NA,20240606,2,Harvest2,00C259P002,2
N,20240609,N050,7,1,NA,20240606,3,Harvest2,18C347P075,2
N,20240609,N050,8,2,NA,20240606,3,Harvest2,18C347P075,2
N,20240609,N050,9,2,NA,20240606,3,Harvest2,18C347P075,2
N,20240609,N050,10,4,NA,20240606,4,Harvest2,91C248P003,2
N,20240609,N050,11,3,NA,20240606,4,Harvest2,91C248P003,2
N,20240609,N050,12,3,1,20240606,4,Harvest2,91C248P003,2
N,20240609,N050,13,2,NA,20240606,5,Harvest2,20C384P009,2
N,20240609,N050,14,3,NA,20240606,5,Harvest2,20C384P009,2
N,20240609,N050,15,2,NA,20240606,5,Harvest2,20C384P009,2
N,20240609,N050,19,2,NA,20240606,7,Harvest2,17C138P021,2
N,20240609,N050,20,2,1,20240606,7,Harvest2,17C138P021,2
N,20240609,N050,22,3,NA,20240606,8,Harvest2,16C555P053,2
N,20240609,N050,23,3,NA,20240606,8,Harvest2,16C555P053,2
N,20240609,N050,24,2,NA,20240606,8,Harvest2,16C555P053,2
N,20240609,N050,25,2,1,20240606,9,Harvest2,20C424P016,2
N,20240609,N050,28,2,NA,20240606,10,Harvest2,12C012P001,2
N,20240609,N050,29,3,NA,20240606,10,Harvest2,12C012P001,2
N,20240609,N088,1,2,NA,20240606,1,Harvest2,96C042P601,2
N,20240609,N088,4,2,NA,20240606,2,Harvest2,18.56-4,2
N,20240609,N088,5,2,NA,20240606,2,Harvest2,18.56-4,2
N,20240609,N088,7,2,NA,20240606,3,Harvest2,07C092P003,2
N,20240609,N088,8,2,NA,20240606,3,Harvest2,07C092P003,2
N,20240609,N088,10,3,1,20240606,4,Harvest2,16C096P006,2
N,20240609,N088,11,4,NA,20240606,4,Harvest2,16C096P006,2
N,20240609,N088,12,4,NA,20240606,4,Harvest2,16C096P006,2
N,20240609,N088,13,2,NA,20240606,5,Harvest2,20B263P047,2
N,20240609,N088,15,2,NA,20240606,5,Harvest2,20B263P047,2
N,20240609,N088,16,2,NA,20240606,6,Harvest2,11C020P001,2
N,20240609,N088,17,3,NA,20240606,6,Harvest2,11C020P001,2
N,20240609,N088,19,2,NA,20240606,7,Harvest2,PI264680,2
N,20240609,N088,21,3,1,20240606,7,Harvest2,PI264680,2
N,20240609,N088,22,2,NA,20240606,8,Harvest2,20B250P145,2
N,20240609,N088,24,3,NA,20240606,8,Harvest2,20B250P145,2
N,20240609,N088,25,3,NA,20240606,9,Harvest2,22.98-21,2
N,20240609,N088,26,2,NA,20240606,9,Harvest2,22.98-21,2
N,20240609,N088,27,2,NA,20240606,9,Harvest2,22.98-21,2
N,20240609,N088,28,3,1,20240606,10,Harvest2,20B251P105,2
N,20240609,N088,30,3,1,20240606,10,Harvest2,20B251P105,2
N,20240609,N030,5,3,NA,20240606,2,Harvest2,Medallion,2
N,20240609,N030,6,3,NA,20240606,2,Harvest2,Medallion,2
N,20240609,N030,7,3,NA,20240606,3,Harvest2,20C429P029,2
N,20240609,N030,8,4,1,20240606,3,Harvest2,20C429P029,2
N,20240609,N030,9,3,1,20240606,3,Harvest2,20C429P029,2
